name,link_id,from_node_id,to_node_id,link_type_name,direction,length_in_mile,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,KML_green_height,KML_red_height,KML_blue_height,KML_yellow_leightnumber_of_left_turn_bays,length_of_bays_in_feet,left_turn_capacity_in_veh_per_hour,from_approach,to_approach,reversed_link_id,h0_link_volume,h1_link_volume,h2_link_volume,h3_link_volume,h4_link_volume,h5_link_volume,h6_link_volume,h7_link_volume,h8_link_volume,h9_link_volume,h10_link_volume,h11_link_volume,h12_link_volume,h13_link_volume,h14_link_volume,h15_link_volume,h16_link_volume,h17_link_volume,h18_link_volume,h19_link_volume,h20_link_volume,h21_link_volume,h22_link_volume,h23_link_volume,h0_speed,h1_speed,h2_speed,h3_speed,h4_speed,h5_speed,h6_speed,h7_speed,h8_speed,h9_speed,h10_speed,h11_speed,h12_speed,h13_speed,h14_speed,h15_speed,h16_speed,h17_speed,h18_speed,h19_speed,h20_speed,h21_speed,h22_speed,h23_speed,h0_travel_time,h1_travel_time,h2_travel_time,h3_travel_time,h4_travel_time,h5_travel_time,h6_travel_time,h7_travel_time,h8_travel_time,h9_travel_time,h10_travel_time,h11_travel_time,h12_travel_time,h13_travel_time,h14_travel_time,h15_travel_time,h16_travel_time,h17_travel_time,h18_travel_time,h19_travel_time,h20_travel_time,h21_travel_time,h22_travel_time,h23_travel_time
Cent,13,1349,11181,Zonal connector,1,0.309,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934399,40.576828,0.0 -111.931078,40.573131,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,111810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,39,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.87,19.97,20,20,20,20,10,0,0.96,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1.85,18.54
Cent,1351,1351,5209,Zonal connector,1,0.252,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.943534,40.567938,0.0 -111.938737,40.568020,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,52090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,144,80,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.68,19.11,18.87,20,20,20,20,10,0,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.77,0.79,0.8,0.76,0.76,0.76,0.76,1.51,15.12
Cent,1352,1352,5209,Zonal connector,1,0.252,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.933960,40.567939,0.0 -111.938735,40.568146,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,142,72,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.63,18.94,18.7,20,20,20,20,10,0,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.77,0.8,0.81,0.76,0.76,0.76,0.76,1.51,15.12
Cent,14,1352,6256,Zonal connector,1,0.254,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.933961,40.567813,0.0 -111.929137,40.567981,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,62560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,102,55,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.81,19.46,19.92,20,20,20,20,10,0,0.79,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.77,0.78,0.77,0.76,0.76,0.76,0.76,1.52,15.24
Cent,15,1352,11181,Zonal connector,1,0.397,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.933908,40.567845,0.0 -111.930976,40.573142,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,1.23,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,2.38,23.82
Cent,16,1352,11261,Zonal connector,1,0.386,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934026,40.567883,0.0 -111.934675,40.562305,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,112610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,1.2,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,2.32,23.16
Cent,1353,1353,5589,Zonal connector,1,0.256,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934203,40.584064,0.0 -111.934000,40.587778,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,89,45,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.9,19.63,19.84,20,20,20,20,10,0,0.79,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.78,0.77,0.77,0.77,0.77,0.77,1.54,15.36
Cent,17,1353,11172,Zonal connector,1,0.24,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934265,40.584131,0.0 -111.938817,40.584234,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,85,44,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.51,18.42,19.31,20,20,20,20,10,0,0.74,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.74,0.78,0.75,0.72,0.72,0.72,0.72,1.44,14.4
Cent,18,1353,11173,Zonal connector,1,0.265,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934262,40.584005,0.0 -111.929242,40.584306,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,111730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,22,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.9,19.98,20,20,20,20,10,0,0.82,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.8,0.8,0.79,0.79,0.79,0.79,1.59,15.9
Cent,1354,1354,5592,Zonal connector,1,0.263,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923368,40.584034,0.0 -111.922115,40.587721,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,97,53,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.99,20,20,20,20,20,10,0,0.82,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,1.58,15.78
Cent,19,1354,11173,Zonal connector,1,0.307,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923424,40.584117,0.0 -111.929242,40.584432,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,19,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.95,19.93,19.95,20,20,20,20,10,0,0.95,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.84,18.42
Cent,1355,1355,5219,Zonal connector,1,0.233,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924745,40.576695,0.0 -111.929170,40.576803,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,110,59,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.78,19.43,19.71,20,20,20,20,10,0,0.72,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.71,0.72,0.71,0.7,0.7,0.7,0.7,1.4,13.98
Cent,20,1355,11183,Zonal connector,1,0.295,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924806,40.576612,0.0 -111.923466,40.572457,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,111830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,13,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.96,20,19.95,20,20,20,20,10,0,0.92,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.89,0.89,0.89,0.88,0.88,0.88,0.88,1.77,17.7
Cent,1356,1356,6255,Zonal connector,1,0.253,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924132,40.567117,0.0 -111.919644,40.565810,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,62550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.97,20,20,20,20,10,0,0.79,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,1.52,15.18
Cent,21,1356,6256,Zonal connector,1,0.271,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924103,40.567240,0.0 -111.929128,40.568106,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,27,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.98,19.87,19.83,20,20,20,20,10,0,0.84,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.82,0.82,0.81,0.81,0.81,0.81,1.63,16.26
Cent,22,1356,11183,Zonal connector,1,0.367,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924051,40.567169,0.0 -111.923344,40.572468,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,8,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.89,20,20,20,20,20,10,0,1.14,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.11,1.1,1.1,1.1,1.1,1.1,2.2,22.02
Cent,23,1356,11259,Zonal connector,1,0.382,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924170,40.567206,0.0 -111.926793,40.562038,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,112590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,1.19,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,2.29,22.92
Cent,1357,1357,5174,Zonal connector,1,0.417,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.914365,40.565105,0.0 -111.913932,40.559067,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,6,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.88,20,20,20,20,20,10,0,1.29,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.26,1.25,1.25,1.25,1.25,1.25,2.5,25.02
Cent,24,1357,5588,Zonal connector,1,0.495,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.914244,40.565132,0.0 -111.916959,40.572011,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,0,55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,68,44,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.99,19.95,19.95,20,20,20,20,10,0,1.54,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,2.97,29.7
Cent,25,1357,6255,Zonal connector,1,0.285,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.914293,40.565172,0.0 -111.919617,40.565933,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.88,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,1.71,17.1
Cent,1359,1359,6185,Zonal connector,1,0.359,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.911842,40.577662,0.0 -111.905532,40.575694,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,61850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,90,49,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.98,19.94,20,20,20,20,10,0,1.11,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,2.15,21.54
Cent,1360,1360,10850,Zonal connector,1,0.165,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.901798,40.584081,0.0 -111.904140,40.585677,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,108500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.99,9.9
Cent,26,1360,11489,Zonal connector,1,0.237,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.901895,40.584044,0.0 -111.902714,40.580662,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,114890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.74,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,1.42,14.22
Cent,1361,1361,5728,Zonal connector,1,0.171,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902541,40.575641,0.0 -111.900843,40.573535,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,1.03,10.26
Cent,1397,1397,11261,Zonal connector,1,0.611,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.936527,40.553551,0.0 -111.934551,40.562284,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,20,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.94,20,20,20,20,20,10,0,1.9,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.84,1.83,1.83,1.83,1.83,1.83,3.67,36.66
Cent,1404,1404,11257,Zonal connector,1,0.139,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.908216,40.571767,0.0 -111.908434,40.569760,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,112570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.83,8.34
Cent,4952,4952,1289,Zonal connector,1,0.243,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929251,40.616737,0.0 -111.933867,40.616770,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,34,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.75,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,1.46,14.58
Cent,29,4952,1290,Zonal connector,1,0.252,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929245,40.616611,0.0 -111.924496,40.617071,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,76,53,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,1.51,15.12
Cent,4958,4958,1299,Zonal connector,1,0.199,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910278,40.618486,0.0 -111.908100,40.616131,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,84,70,1,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.62,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.19,11.94
Cent,5018,5018,1285,Zonal connector,1,0.238,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938859,40.616800,0.0 -111.943379,40.616517,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,223,154,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.74,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,1.43,14.28
Cent,41,5018,1289,Zonal connector,1,0.262,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938855,40.616674,0.0 -111.933868,40.616644,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,163,129,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.81,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,1.57,15.72
Cent,5174,5174,1357,Zonal connector,1,0.417,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913806,40.559076,0.0 -111.914239,40.565114,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,13570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,21,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,1.29,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2.5,25.02
Cent,5209,5209,1351,Zonal connector,1,0.252,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938739,40.568146,0.0 -111.943536,40.568064,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,88,80,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,1.51,15.12
Cent,76,5209,1352,Zonal connector,1,0.252,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938741,40.568020,0.0 -111.933966,40.567813,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,224,180,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,1.51,15.12
Cent,5210,5210,1348,Zonal connector,1,0.253,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938740,40.577024,0.0 -111.943542,40.577048,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,55,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.79,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,1.52,15.18
Cent,79,5210,1349,Zonal connector,1,0.231,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938742,40.576898,0.0 -111.934353,40.576807,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,87,66,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.72,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,1.39,13.86
Cent,5219,5219,1349,Zonal connector,1,0.273,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929170,40.576803,0.0 -111.934350,40.576933,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,7,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.85,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1.64,16.38
Cent,93,5219,1355,Zonal connector,1,0.233,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929173,40.576677,0.0 -111.924748,40.576569,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,22,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.72,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.4,13.98
Cent,5240,5240,1296,Zonal connector,1,0.206,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.911945,40.614730,0.0 -111.915653,40.613783,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,10,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.64,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,1.24,12.36
Cent,5588,5588,1357,Zonal connector,1,0.495,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.917076,40.571964,0.0 -111.914361,40.565086,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,N,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,97,84,1,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,1.54,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,2.97,29.7
Cent,5589,5589,1322,Zonal connector,1,0.223,7,20,2000,2000,10,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934000,40.587787,0.0 -111.934286,40.591011,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,110,66,0,0,0,0,0,0,19.33,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,0,0.69,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.34,13.38
